197,3,6,1,4,1,3
198,3,4,1,3,0,3
198,3,4,1,4,0,3
198,3,5,1,3,2,3
199,3,6,1,3,1,3
199,3,4,1,3,0,3
199,3,5,1,4,2,3
199,3,6,1,4,0,3
199,3,4,1,4,1,3
199,3,4,1,3,1,3
199,3,5,1,3,2,3
199,3,5,1,4,1,3
200,3,4,1,4,2,3
200,3,6,1,3,0,3
200,3,6,1,4,0,3
200,3,5,1,3,1,3
200,3,4,1,3,2,3
200,3,4,1,4,1,3
200,3,5,1,4,2,3
201,3,6,1,3,0,3
201,3,6,1,4,0,3
201,3,5,1,3,2,3
201,3,4,1,3,1,3
201,3,4,1,4,2,3
202,3,6,1,3,0,3
202,3,5,1,4,0,3
202,3,4,1,3,2,3
202,3,6,1,4,1,3
203,3,5,1,3,0,3
203,3,4,1,4,0,3
203,3,5,1,4,2,3
203,3,6,1,3,1,3
203,3,6,1,4,1,3
203,3,5,1,3,2,3
204,3,4,1,3,0,3
204,3,4,1,4,2,3
204,3,5,1,4,0,3
204,3,6,1,3,1,3
204,3,4,1,3,2,3
204,3,6,1,4,1,3
205,3,4,1,4,2,3
205,3,5,1,3,0,3
205,3,5,1,4,0,3
205,3,4,1,3,2,3
205,3,6,1,3,1,3
205,3,6,1,4,2,3
205,3,4,1,4,1,3
206,3,5,1,3,0,3
206,3,5,1,4,0,3
206,3,4,1,3,1,3
206,3,6,1,3,2,3
207,3,6,1,4,1,3
207,3,5,1,3,0,3
207,3,4,1,4,0,3
207,3,5,1,4,2,3
207,3,5,1,3,2,3
207,3,6,1,3,1,3
207,3,6,1,4,2,3
207,3,5,1,4,1,3
208,3,4,1,3,0,3
208,3,4,1,4,0,3
208,3,6,1,3,2,3
208,3,5,1,3,1,3
208,3,5,1,4,2,3
208,3,6,1,4,1,3
209,3,4,1,3,0,3
209,3,4,1,4,0,3
209,3,6,1,3,1,3
209,3,5,1,3,2,3
209,3,5,1,4,2,3
209,3,6,1,4,1,3
210,3,4,1,3,0,3
210,3,4,1,4,0,3
210,3,5,1,3,2,3
210,3,6,1,3,1,3
211,3,5,1,4,2,3
211,3,4,1,3,0,3
211,3,6,1,4,1,3
211,3,4,1,4,0,3
211,3,6,1,3,1,3
211,3,5,1,3,2,3
211,3,5,1,4,1,3
211,3,6,1,4,2,3
212,3,4,1,3,0,3
212,3,4,1,4,0,3
212,3,5,1,3,1,3
212,3,6,1,3,2,3
212,3,5,1,4,1,3
212,3,6,1,4,2,3
213,3,4,1,3,0,3
213,3,4,1,4,0,3
213,3,6,1,3,2,3
213,3,6,1,4,2,3
213,3,5,1,3,1,3
213,3,5,1,4,1,3
214,3,4,1,3,0,3
214,3,4,1,4,0,3
214,3,6,1,3,2,3
214,3,5,1,3,1,3
214,3,5,1,4,2,3
214,3,6,1,4,1,3
215,3,4,1,3,0,3
215,3,4,1,4,0,3
215,3,5,1,3,2,3
215,3,6,1,3,1,3
215,3,5,1,4,2,3
216,3,4,1,3,0,3
216,3,6,1,4,1,3
216,3,4,1,4,0,3
216,3,5,1,3,2,3
216,3,6,1,3,1,3
216,3,5,1,4,1,3
216,3,6,1,4,2,3
217,3,4,1,3,0,3
217,3,4,1,4,0,3
217,3,5,1,3,1,3
217,3,6,1,3,2,3
217,3,5,1,4,1,3
217,3,6,1,4,2,3
218,3,4,1,3,0,3
218,3,4,1,4,0,3
219,3,5,1,3,1,3
219,3,4,1,3,0,3
219,3,6,1,3,2,3
219,3,5,1,4,0,3
219,3,6,1,4,2,3
219,3,4,1,4,1,3
220,3,6,1,3,2,3
220,3,5,1,3,0,3
220,3,4,1,3,1,3
220,3,5,1,4,2,3
220,3,6,1,4,0,3
220,3,4,1,4,1,3
221,3,5,1,3,2,3
221,3,4,1,3,1,3
221,3,6,1,3,0,3
221,3,5,1,4,2,3
221,3,6,1,4,1,3
221,3,4,1,4,0,3
222,3,6,1,3,1,3
222,3,4,1,3,0,3
222,3,6,1,4,1,3
222,3,5,1,3,2,3
222,3,4,1,4,0,3
222,3,5,1,4,2,3
223,3,6,1,3,1,3
223,3,5,1,3,2,3
223,3,4,1,3,0,3
223,3,6,1,4,2,3
223,3,4,1,4,1,3
223,3,5,1,4,0,3
223,3,6,1,3,2,3
224,3,4,1,3,1,3
224,3,5,1,3,0,3
224,3,6,1,4,2,3
224,3,4,1,4,1,3
224,3,5,1,4,0,3
224,3,4,1,3,1,3
224,3,6,1,3,2,3
225,3,6,1,4,1,3
225,3,5,1,3,0,3
225,3,4,1,4,2,3
225,3,5,1,4,0,3
226,3,6,1,3,1,3
226,3,4,1,3,2,3
226,3,5,1,3,0,3
226,3,6,1,4,0,3
226,3,4,1,4,2,3
227,3,4,1,3,2,3
227,3,6,1,3,0,3
227,3,5,1,4,1,3
227,3,6,1,4,2,3
227,3,4,1,4,0,3
228,3,6,1,3,2,3
228,3,5,1,3,1,3
228,3,4,1,3,0,3
228,3,5,1,4,2,3
228,3,6,1,4,1,3
228,3,4,1,4,0,3
228,3,6,1,3,1,3
228,3,5,1,3,2,3
229,3,4,1,3,0,3
229,3,5,1,4,1,3
229,3,6,1,4,2,3
229,3,4,1,4,0,3
230,3,5,1,3,1,3
230,3,4,1,3,0,3
230,3,6,1,3,2,3
230,3,5,1,4,1,3
230,3,6,1,4,0,3
230,3,4,1,4,2,3
231,3,4,1,3,2,3
231,3,5,1,3,1,3
231,3,6,1,3,0,3
231,3,5,1,4,0,3
231,3,6,1,4,2,3
231,3,4,1,4,1,3
232,3,6,1,3,2,3
232,3,4,1,3,1,3
232,3,5,1,3,0,3
232,3,5,1,4,2,3
232,3,6,1,4,1,3
232,3,4,1,4,0,3
232,3,6,1,3,1,3
232,3,5,1,3,2,3
233,3,5,1,4,2,3
233,3,4,1,3,0,3
233,3,6,1,4,1,3
233,3,4,1,4,0,3
234,3,6,1,3,1,3
234,3,5,1,3,2,3
234,3,4,1,3,0,3
234,3,5,1,4,1,3
234,3,6,1,4,0,3
234,3,4,1,4,2,3
235,3,5,1,3,1,3
235,3,6,1,3,0,3
235,3,4,1,3,2,3
235,3,5,1,4,2,3
235,3,6,1,4,1,3
235,3,4,1,4,0,3
235,3,6,1,3,1,3
236,3,5,1,3,2,3
236,3,4,1,3,0,3
236,3,5,1,4,1,3
236,3,6,1,4,2,3
236,3,4,1,4,0,3
237,3,6,1,3,2,3
237,3,5,1,3,1,3
237,3,4,1,3,0,3
237,3,5,1,4,0,3
237,3,6,1,4,2,3
237,3,4,1,4,1,3
238,3,4,1,3,1,3
238,3,6,1,3,2,3
238,3,5,1,3,0,3
238,3,5,1,4,1,3
238,3,6,1,4,0,3
238,3,4,1,4,2,3
239,3,5,1,3,1,3
239,3,4,1,3,2,3
239,3,6,1,3,0,3
239,3,5,1,4,1,3
239,3,6,1,4,0,3
239,3,4,1,4,2,3
239,3,4,1,3,2,3
239,3,5,1,3,1,3
240,3,5,1,4,2,3
240,3,6,1,3,0,3
240,3,6,1,4,1,3
240,3,4,1,4,0,3
241,3,5,1,3,2,3
241,3,6,1,3,1,3
241,3,4,1,3,0,3
241,3,5,1,4,2,3
241,3,6,1,4,0,3
241,3,4,1,4,1,3
242,3,4,1,3,1,3
242,3,6,1,3,0,3
242,3,5,1,3,2,3
242,3,5,1,4,2,3
242,3,6,1,4,0,3
242,3,4,1,4,1,3
243,3,4,1,3,1,3
243,3,5,1,3,2,3
243,3,6,1,3,0,3
243,3,5,1,4,1,3
243,3,6,1,4,0,3
243,3,4,1,4,2,3
244,3,5,1,3,1,3
244,3,4,1,3,2,3
244,3,6,1,3,0,3
244,3,5,1,4,2,3
244,3,6,1,4,0,3
244,3,4,1,4,1,3
245,3,4,1,3,1,3
245,3,6,1,3,0,3
245,3,5,1,3,2,3
245,3,5,1,4,1,3
245,3,6,1,4,0,3
245,3,4,1,4,2,3
246,3,5,1,3,1,3
246,3,6,1,3,0,3
246,3,4,1,3,2,3
246,3,5,1,4,1,3
246,3,6,1,4,2,3
246,3,4,1,4,0,3
247,3,6,1,3,2,3
247,3,5,1,3,1,3
247,3,4,1,3,0,3
